,state,district,recovered,confirmed,deceased,active,date,Literate,Power_Parity_Above_Rs_545000,Power_Parity_Rs_150000_240000,Power_Parity_Rs_150000_330000,Total_Power_Parity,Power_Parity_Rs_425000_545000,Power_Parity_Rs_330000_545000,Power_Parity_Rs_90000_150000,Jains,Power_Parity_Rs_240000_330000,Power_Parity_Rs_330000_425000,Power_Parity_Rs_45000_150000,Urban_Households,LPG_or_PNG_Households,Other_Workers,Households_with_TV_Computer_Laptop_Telephone_mobile_phone_and_Scooter_Car,Households_with_Internet,Households_with_Computer,Households_with_Scooter_Motorcycle_Moped,Households_with_Car_Jeep_Van,Graduate_Education,Main_source_of_drinking_water_Tapwater_Households,Area,Density,Population,Classification_GreenZone,Classification_OrangeZone,Classification_RedZone
9542,Tamil Nadu,tiruvannamalai,0.0,8.0,0.0,8.0,2020-04-21,1626813.0,131.0,483.0,807.0,4189.0,271.0,389.0,798.0,7898.0,324.0,118.0,2317.0,147061.0,176242.0,373753.0,10740.0,6445.0,27529.0,138956.0,7851.0,158041.0,496596.0,6191.0,399.0,2464875.0,0,1,0
9543,Tamil Nadu,tiruvannamalai,0.0,9.0,0.0,9.0,2020-04-22,1626813.0,131.0,483.0,807.0,4189.0,271.0,389.0,798.0,7898.0,324.0,118.0,2317.0,147061.0,176242.0,373753.0,10740.0,6445.0,27529.0,138956.0,7851.0,158041.0,496596.0,6191.0,399.0,2464875.0,0,1,0
9544,Tamil Nadu,tiruvannamalai,0.0,9.0,0.0,9.0,2020-04-23,1626813.0,131.0,483.0,807.0,4189.0,271.0,389.0,798.0,7898.0,324.0,118.0,2317.0,147061.0,176242.0,373753.0,10740.0,6445.0,27529.0,138956.0,7851.0,158041.0,496596.0,6191.0,399.0,2464875.0,0,1,0
9545,Tamil Nadu,tiruvannamalai,0.0,10.0,0.0,10.0,2020-04-24,1626813.0,131.0,483.0,807.0,4189.0,271.0,389.0,798.0,7898.0,324.0,118.0,2317.0,147061.0,176242.0,373753.0,10740.0,6445.0,27529.0,138956.0,7851.0,158041.0,496596.0,6191.0,399.0,2464875.0,0,1,0
9546,Tamil Nadu,tiruvannamalai,0.0,11.0,0.0,11.0,2020-04-25,1626813.0,131.0,483.0,807.0,4189.0,271.0,389.0,798.0,7898.0,324.0,118.0,2317.0,147061.0,176242.0,373753.0,10740.0,6445.0,27529.0,138956.0,7851.0,158041.0,496596.0,6191.0,399.0,2464875.0,0,1,0
9547,Tamil Nadu,tiruvannamalai,0.0,11.0,0.0,11.0,2020-04-26,1626813.0,131.0,483.0,807.0,4189.0,271.0,389.0,798.0,7898.0,324.0,118.0,2317.0,147061.0,176242.0,373753.0,10740.0,6445.0,27529.0,138956.0,7851.0,158041.0,496596.0,6191.0,399.0,2464875.0,0,1,0
9548,Tamil Nadu,tiruvannamalai,0.0,11.0,0.0,11.0,2020-04-27,1626813.0,131.0,483.0,807.0,4189.0,271.0,389.0,798.0,7898.0,324.0,118.0,2317.0,147061.0,176242.0,373753.0,10740.0,6445.0,27529.0,138956.0,7851.0,158041.0,496596.0,6191.0,399.0,2464875.0,0,1,0
9549,Tamil Nadu,tiruvannamalai,10.0,11.0,0.0,1.0,2020-04-28,1626813.0,131.0,483.0,807.0,4189.0,271.0,389.0,798.0,7898.0,324.0,118.0,2317.0,147061.0,176242.0,373753.0,10740.0,6445.0,27529.0,138956.0,7851.0,158041.0,496596.0,6191.0,399.0,2464875.0,0,1,0
9550,Tamil Nadu,tiruvannamalai,10.0,11.0,0.0,1.0,2020-04-29,1626813.0,131.0,483.0,807.0,4189.0,271.0,389.0,798.0,7898.0,324.0,118.0,2317.0,147061.0,176242.0,373753.0,10740.0,6445.0,27529.0,138956.0,7851.0,158041.0,496596.0,6191.0,399.0,2464875.0,0,1,0
9551,Tamil Nadu,tiruvannamalai,10.0,11.0,0.0,1.0,2020-04-30,1626813.0,131.0,483.0,807.0,4189.0,271.0,389.0,798.0,7898.0,324.0,118.0,2317.0,147061.0,176242.0,373753.0,10740.0,6445.0,27529.0,138956.0,7851.0,158041.0,496596.0,6191.0,399.0,2464875.0,0,1,0
9552,Tamil Nadu,tiruvannamalai,10.0,11.0,0.0,1.0,2020-05-01,1626813.0,131.0,483.0,807.0,4189.0,271.0,389.0,798.0,7898.0,324.0,118.0,2317.0,147061.0,176242.0,373753.0,10740.0,6445.0,27529.0,138956.0,7851.0,158041.0,496596.0,6191.0,399.0,2464875.0,0,1,0
9553,Tamil Nadu,tiruvannamalai,10.0,11.0,0.0,1.0,2020-05-02,1626813.0,131.0,483.0,807.0,4189.0,271.0,389.0,798.0,7898.0,324.0,118.0,2317.0,147061.0,176242.0,373753.0,10740.0,6445.0,27529.0,138956.0,7851.0,158041.0,496596.0,6191.0,399.0,2464875.0,0,1,0
9554,Tamil Nadu,tiruvannamalai,10.0,12.0,0.0,2.0,2020-05-03,1626813.0,131.0,483.0,807.0,4189.0,271.0,389.0,798.0,7898.0,324.0,118.0,2317.0,147061.0,176242.0,373753.0,10740.0,6445.0,27529.0,138956.0,7851.0,158041.0,496596.0,6191.0,399.0,2464875.0,0,1,0
9555,Tamil Nadu,tiruvannamalai,10.0,23.0,0.0,13.0,2020-05-04,1626813.0,131.0,483.0,807.0,4189.0,271.0,389.0,798.0,7898.0,324.0,118.0,2317.0,147061.0,176242.0,373753.0,10740.0,6445.0,27529.0,138956.0,7851.0,158041.0,496596.0,6191.0,399.0,2464875.0,0,1,0
9556,Tamil Nadu,tiruvannamalai,10.0,23.0,0.0,13.0,2020-05-05,1626813.0,131.0,483.0,807.0,4189.0,271.0,389.0,798.0,7898.0,324.0,118.0,2317.0,147061.0,176242.0,373753.0,10740.0,6445.0,27529.0,138956.0,7851.0,158041.0,496596.0,6191.0,399.0,2464875.0,0,1,0
9557,Tamil Nadu,tiruvannamalai,10.0,40.0,0.0,30.0,2020-05-06,1626813.0,131.0,483.0,807.0,4189.0,271.0,389.0,798.0,7898.0,324.0,118.0,2317.0,147061.0,176242.0,373753.0,10740.0,6445.0,27529.0,138956.0,7851.0,158041.0,496596.0,6191.0,399.0,2464875.0,0,1,0
9558,Tamil Nadu,tiruvannamalai,10.0,57.0,0.0,47.0,2020-05-07,1626813.0,131.0,483.0,807.0,4189.0,271.0,389.0,798.0,7898.0,324.0,118.0,2317.0,147061.0,176242.0,373753.0,10740.0,6445.0,27529.0,138956.0,7851.0,158041.0,496596.0,6191.0,399.0,2464875.0,0,1,0
9559,Tamil Nadu,tiruvannamalai,10.0,68.0,0.0,58.0,2020-05-08,1626813.0,131.0,483.0,807.0,4189.0,271.0,389.0,798.0,7898.0,324.0,118.0,2317.0,147061.0,176242.0,373753.0,10740.0,6445.0,27529.0,138956.0,7851.0,158041.0,496596.0,6191.0,399.0,2464875.0,0,1,0
9560,Tamil Nadu,tiruvannamalai,12.0,83.0,0.0,71.0,2020-05-09,1626813.0,131.0,483.0,807.0,4189.0,271.0,389.0,798.0,7898.0,324.0,118.0,2317.0,147061.0,176242.0,373753.0,10740.0,6445.0,27529.0,138956.0,7851.0,158041.0,496596.0,6191.0,399.0,2464875.0,0,1,0
9561,Tamil Nadu,tiruvannamalai,13.0,83.0,0.0,70.0,2020-05-10,1626813.0,131.0,483.0,807.0,4189.0,271.0,389.0,798.0,7898.0,324.0,118.0,2317.0,147061.0,176242.0,373753.0,10740.0,6445.0,27529.0,138956.0,7851.0,158041.0,496596.0,6191.0,399.0,2464875.0,0,1,0
9562,Tamil Nadu,tiruvannamalai,13.0,93.0,0.0,80.0,2020-05-11,1626813.0,131.0,483.0,807.0,4189.0,271.0,389.0,798.0,7898.0,324.0,118.0,2317.0,147061.0,176242.0,373753.0,10740.0,6445.0,27529.0,138956.0,7851.0,158041.0,496596.0,6191.0,399.0,2464875.0,0,1,0
9563,Tamil Nadu,tiruvannamalai,13.0,106.0,0.0,93.0,2020-05-12,1626813.0,131.0,483.0,807.0,4189.0,271.0,389.0,798.0,7898.0,324.0,118.0,2317.0,147061.0,176242.0,373753.0,10740.0,6445.0,27529.0,138956.0,7851.0,158041.0,496596.0,6191.0,399.0,2464875.0,0,1,0
9564,Tamil Nadu,tiruvannamalai,13.0,129.0,0.0,116.0,2020-05-13,1626813.0,131.0,483.0,807.0,4189.0,271.0,389.0,798.0,7898.0,324.0,118.0,2317.0,147061.0,176242.0,373753.0,10740.0,6445.0,27529.0,138956.0,7851.0,158041.0,496596.0,6191.0,399.0,2464875.0,0,1,0
9565,Tamil Nadu,tiruvannamalai,13.0,137.0,0.0,124.0,2020-05-14,1626813.0,131.0,483.0,807.0,4189.0,271.0,389.0,798.0,7898.0,324.0,118.0,2317.0,147061.0,176242.0,373753.0,10740.0,6445.0,27529.0,138956.0,7851.0,158041.0,496596.0,6191.0,399.0,2464875.0,0,1,0
9566,Tamil Nadu,vellore,0.0,23.0,0.0,23.0,2020-04-21,2773928.0,402.0,1082.0,1661.0,8092.0,777.0,1117.0,1670.0,3514.0,579.0,340.0,4125.0,486801.0,417535.0,985852.0,36342.0,20623.0,69912.0,286002.0,20393.0,308514.0,765045.0,2080.0,776.0,3936331.0,0,0,1
9567,Tamil Nadu,vellore,0.0,23.0,0.0,23.0,2020-04-22,2773928.0,402.0,1082.0,1661.0,8092.0,777.0,1117.0,1670.0,3514.0,579.0,340.0,4125.0,486801.0,417535.0,985852.0,36342.0,20623.0,69912.0,286002.0,20393.0,308514.0,765045.0,2080.0,776.0,3936331.0,0,0,1
9568,Tamil Nadu,vellore,0.0,23.0,0.0,23.0,2020-04-23,2773928.0,402.0,1082.0,1661.0,8092.0,777.0,1117.0,1670.0,3514.0,579.0,340.0,4125.0,486801.0,417535.0,985852.0,36342.0,20623.0,69912.0,286002.0,20393.0,308514.0,765045.0,2080.0,776.0,3936331.0,0,0,1
9569,Tamil Nadu,vellore,0.0,23.0,0.0,23.0,2020-04-24,2773928.0,402.0,1082.0,1661.0,8092.0,777.0,1117.0,1670.0,3514.0,579.0,340.0,4125.0,486801.0,417535.0,985852.0,36342.0,20623.0,69912.0,286002.0,20393.0,308514.0,765045.0,2080.0,776.0,3936331.0,0,0,1
9570,Tamil Nadu,vellore,0.0,23.0,0.0,23.0,2020-04-25,2773928.0,402.0,1082.0,1661.0,8092.0,777.0,1117.0,1670.0,3514.0,579.0,340.0,4125.0,486801.0,417535.0,985852.0,36342.0,20623.0,69912.0,286002.0,20393.0,308514.0,765045.0,2080.0,776.0,3936331.0,0,0,1
9571,Tamil Nadu,vellore,0.0,23.0,0.0,23.0,2020-04-26,2773928.0,402.0,1082.0,1661.0,8092.0,777.0,1117.0,1670.0,3514.0,579.0,340.0,4125.0,486801.0,417535.0,985852.0,36342.0,20623.0,69912.0,286002.0,20393.0,308514.0,765045.0,2080.0,776.0,3936331.0,0,0,1
9572,Tamil Nadu,vellore,0.0,23.0,0.0,23.0,2020-04-27,2773928.0,402.0,1082.0,1661.0,8092.0,777.0,1117.0,1670.0,3514.0,579.0,340.0,4125.0,486801.0,417535.0,985852.0,36342.0,20623.0,69912.0,286002.0,20393.0,308514.0,765045.0,2080.0,776.0,3936331.0,0,0,1
9573,Tamil Nadu,vellore,13.0,23.0,2.0,8.0,2020-04-28,2773928.0,402.0,1082.0,1661.0,8092.0,777.0,1117.0,1670.0,3514.0,579.0,340.0,4125.0,486801.0,417535.0,985852.0,36342.0,20623.0,69912.0,286002.0,20393.0,308514.0,765045.0,2080.0,776.0,3936331.0,0,0,1
9574,Tamil Nadu,vellore,14.0,23.0,1.0,8.0,2020-04-29,2773928.0,402.0,1082.0,1661.0,8092.0,777.0,1117.0,1670.0,3514.0,579.0,340.0,4125.0,486801.0,417535.0,985852.0,36342.0,20623.0,69912.0,286002.0,20393.0,308514.0,765045.0,2080.0,776.0,3936331.0,0,0,1
9575,Tamil Nadu,vellore,14.0,23.0,1.0,8.0,2020-04-30,2773928.0,402.0,1082.0,1661.0,8092.0,777.0,1117.0,1670.0,3514.0,579.0,340.0,4125.0,486801.0,417535.0,985852.0,36342.0,20623.0,69912.0,286002.0,20393.0,308514.0,765045.0,2080.0,776.0,3936331.0,0,0,1
9576,Tamil Nadu,vellore,14.0,23.0,1.0,8.0,2020-05-01,2773928.0,402.0,1082.0,1661.0,8092.0,777.0,1117.0,1670.0,3514.0,579.0,340.0,4125.0,486801.0,417535.0,985852.0,36342.0,20623.0,69912.0,286002.0,20393.0,308514.0,765045.0,2080.0,776.0,3936331.0,0,0,1
9577,Tamil Nadu,vellore,16.0,23.0,1.0,6.0,2020-05-02,2773928.0,402.0,1082.0,1661.0,8092.0,777.0,1117.0,1670.0,3514.0,579.0,340.0,4125.0,486801.0,417535.0,985852.0,36342.0,20623.0,69912.0,286002.0,20393.0,308514.0,765045.0,2080.0,776.0,3936331.0,0,0,1
9578,Tamil Nadu,vellore,16.0,23.0,1.0,6.0,2020-05-03,2773928.0,402.0,1082.0,1661.0,8092.0,777.0,1117.0,1670.0,3514.0,579.0,340.0,4125.0,486801.0,417535.0,985852.0,36342.0,20623.0,69912.0,286002.0,20393.0,308514.0,765045.0,2080.0,776.0,3936331.0,0,0,1
9579,Tamil Nadu,vellore,16.0,23.0,1.0,6.0,2020-05-04,2773928.0,402.0,1082.0,1661.0,8092.0,777.0,1117.0,1670.0,3514.0,579.0,340.0,4125.0,486801.0,417535.0,985852.0,36342.0,20623.0,69912.0,286002.0,20393.0,308514.0,765045.0,2080.0,776.0,3936331.0,0,0,1
9580,Tamil Nadu,vellore,16.0,23.0,1.0,6.0,2020-05-05,2773928.0,402.0,1082.0,1661.0,8092.0,777.0,1117.0,1670.0,3514.0,579.0,340.0,4125.0,486801.0,417535.0,985852.0,36342.0,20623.0,69912.0,286002.0,20393.0,308514.0,765045.0,2080.0,776.0,3936331.0,0,0,1
9581,Tamil Nadu,vellore,16.0,29.0,1.0,12.0,2020-05-06,2773928.0,402.0,1082.0,1661.0,8092.0,777.0,1117.0,1670.0,3514.0,579.0,340.0,4125.0,486801.0,417535.0,985852.0,36342.0,20623.0,69912.0,286002.0,20393.0,308514.0,765045.0,2080.0,776.0,3936331.0,0,0,1
9582,Tamil Nadu,vellore,16.0,30.0,1.0,13.0,2020-05-07,2773928.0,402.0,1082.0,1661.0,8092.0,777.0,1117.0,1670.0,3514.0,579.0,340.0,4125.0,486801.0,417535.0,985852.0,36342.0,20623.0,69912.0,286002.0,20393.0,308514.0,765045.0,2080.0,776.0,3936331.0,0,0,1
9583,Tamil Nadu,vellore,17.0,30.0,1.0,12.0,2020-05-08,2773928.0,402.0,1082.0,1661.0,8092.0,777.0,1117.0,1670.0,3514.0,579.0,340.0,4125.0,486801.0,417535.0,985852.0,36342.0,20623.0,69912.0,286002.0,20393.0,308514.0,765045.0,2080.0,776.0,3936331.0,0,0,1
9584,Tamil Nadu,vellore,17.0,30.0,1.0,12.0,2020-05-09,2773928.0,402.0,1082.0,1661.0,8092.0,777.0,1117.0,1670.0,3514.0,579.0,340.0,4125.0,486801.0,417535.0,985852.0,36342.0,20623.0,69912.0,286002.0,20393.0,308514.0,765045.0,2080.0,776.0,3936331.0,0,0,1
9585,Tamil Nadu,vellore,17.0,33.0,1.0,15.0,2020-05-10,2773928.0,402.0,1082.0,1661.0,8092.0,777.0,1117.0,1670.0,3514.0,579.0,340.0,4125.0,486801.0,417535.0,985852.0,36342.0,20623.0,69912.0,286002.0,20393.0,308514.0,765045.0,2080.0,776.0,3936331.0,0,0,1
9586,Tamil Nadu,vellore,18.0,34.0,1.0,15.0,2020-05-11,2773928.0,402.0,1082.0,1661.0,8092.0,777.0,1117.0,1670.0,3514.0,579.0,340.0,4125.0,486801.0,417535.0,985852.0,36342.0,20623.0,69912.0,286002.0,20393.0,308514.0,765045.0,2080.0,776.0,3936331.0,0,0,1
9587,Tamil Nadu,vellore,18.0,35.0,1.0,16.0,2020-05-12,2773928.0,402.0,1082.0,1661.0,8092.0,777.0,1117.0,1670.0,3514.0,579.0,340.0,4125.0,486801.0,417535.0,985852.0,36342.0,20623.0,69912.0,286002.0,20393.0,308514.0,765045.0,2080.0,776.0,3936331.0,0,0,1
9588,Tamil Nadu,vellore,20.0,35.0,1.0,14.0,2020-05-13,2773928.0,402.0,1082.0,1661.0,8092.0,777.0,1117.0,1670.0,3514.0,579.0,340.0,4125.0,486801.0,417535.0,985852.0,36342.0,20623.0,69912.0,286002.0,20393.0,308514.0,765045.0,2080.0,776.0,3936331.0,0,0,1
9589,Tamil Nadu,vellore,20.0,35.0,1.0,14.0,2020-05-14,2773928.0,402.0,1082.0,1661.0,8092.0,777.0,1117.0,1670.0,3514.0,579.0,340.0,4125.0,486801.0,417535.0,985852.0,36342.0,20623.0,69912.0,286002.0,20393.0,308514.0,765045.0,2080.0,776.0,3936331.0,0,0,1
9590,Tamil Nadu,viluppuram,18.0,44.0,0.0,26.0,2020-04-21,2195776.0,143.0,564.0,1001.0,5306.0,271.0,389.0,1041.0,4032.0,437.0,118.0,3043.0,159272.0,228172.0,463153.0,14829.0,8472.0,43311.0,184050.0,13030.0,229726.0,663958.0,3725.0,562.0,3458873.0,0,1,0
9591,Tamil Nadu,viluppuram,18.0,45.0,0.0,27.0,2020-04-22,2195776.0,143.0,564.0,1001.0,5306.0,271.0,389.0,1041.0,4032.0,437.0,118.0,3043.0,159272.0,228172.0,463153.0,14829.0,8472.0,43311.0,184050.0,13030.0,229726.0,663958.0,3725.0,562.0,3458873.0,0,1,0
9592,Tamil Nadu,viluppuram,18.0,46.0,0.0,28.0,2020-04-23,2195776.0,143.0,564.0,1001.0,5306.0,271.0,389.0,1041.0,4032.0,437.0,118.0,3043.0,159272.0,228172.0,463153.0,14829.0,8472.0,43311.0,184050.0,13030.0,229726.0,663958.0,3725.0,562.0,3458873.0,0,1,0
9593,Tamil Nadu,viluppuram,18.0,46.0,0.0,28.0,2020-04-24,2195776.0,143.0,564.0,1001.0,5306.0,271.0,389.0,1041.0,4032.0,437.0,118.0,3043.0,159272.0,228172.0,463153.0,14829.0,8472.0,43311.0,184050.0,13030.0,229726.0,663958.0,3725.0,562.0,3458873.0,0,1,0
9594,Tamil Nadu,viluppuram,18.0,47.0,0.0,29.0,2020-04-25,2195776.0,143.0,564.0,1001.0,5306.0,271.0,389.0,1041.0,4032.0,437.0,118.0,3043.0,159272.0,228172.0,463153.0,14829.0,8472.0,43311.0,184050.0,13030.0,229726.0,663958.0,3725.0,562.0,3458873.0,0,1,0
9595,Tamil Nadu,viluppuram,18.0,51.0,0.0,33.0,2020-04-26,2195776.0,143.0,564.0,1001.0,5306.0,271.0,389.0,1041.0,4032.0,437.0,118.0,3043.0,159272.0,228172.0,463153.0,14829.0,8472.0,43311.0,184050.0,13030.0,229726.0,663958.0,3725.0,562.0,3458873.0,0,1,0
9596,Tamil Nadu,viluppuram,18.0,52.0,0.0,34.0,2020-04-27,2195776.0,143.0,564.0,1001.0,5306.0,271.0,389.0,1041.0,4032.0,437.0,118.0,3043.0,159272.0,228172.0,463153.0,14829.0,8472.0,43311.0,184050.0,13030.0,229726.0,663958.0,3725.0,562.0,3458873.0,0,1,0
9597,Tamil Nadu,viluppuram,22.0,52.0,1.0,29.0,2020-04-28,2195776.0,143.0,564.0,1001.0,5306.0,271.0,389.0,1041.0,4032.0,437.0,118.0,3043.0,159272.0,228172.0,463153.0,14829.0,8472.0,43311.0,184050.0,13030.0,229726.0,663958.0,3725.0,562.0,3458873.0,0,1,0
9598,Tamil Nadu,viluppuram,23.0,54.0,2.0,29.0,2020-04-29,2195776.0,143.0,564.0,1001.0,5306.0,271.0,389.0,1041.0,4032.0,437.0,118.0,3043.0,159272.0,228172.0,463153.0,14829.0,8472.0,43311.0,184050.0,13030.0,229726.0,663958.0,3725.0,562.0,3458873.0,0,1,0
9599,Tamil Nadu,viluppuram,23.0,54.0,2.0,29.0,2020-04-30,2195776.0,143.0,564.0,1001.0,5306.0,271.0,389.0,1041.0,4032.0,437.0,118.0,3043.0,159272.0,228172.0,463153.0,14829.0,8472.0,43311.0,184050.0,13030.0,229726.0,663958.0,3725.0,562.0,3458873.0,0,1,0
9600,Tamil Nadu,viluppuram,26.0,55.0,2.0,27.0,2020-05-01,2195776.0,143.0,564.0,1001.0,5306.0,271.0,389.0,1041.0,4032.0,437.0,118.0,3043.0,159272.0,228172.0,463153.0,14829.0,8472.0,43311.0,184050.0,13030.0,229726.0,663958.0,3725.0,562.0,3458873.0,0,1,0
9601,Tamil Nadu,viluppuram,27.0,57.0,2.0,28.0,2020-05-02,2195776.0,143.0,564.0,1001.0,5306.0,271.0,389.0,1041.0,4032.0,437.0,118.0,3043.0,159272.0,228172.0,463153.0,14829.0,8472.0,43311.0,184050.0,13030.0,229726.0,663958.0,3725.0,562.0,3458873.0,0,1,0
9602,Tamil Nadu,viluppuram,27.0,90.0,2.0,61.0,2020-05-03,2195776.0,143.0,564.0,1001.0,5306.0,271.0,389.0,1041.0,4032.0,437.0,118.0,3043.0,159272.0,228172.0,463153.0,14829.0,8472.0,43311.0,184050.0,13030.0,229726.0,663958.0,3725.0,562.0,3458873.0,0,1,0
9603,Tamil Nadu,viluppuram,29.0,139.0,2.0,108.0,2020-05-04,2195776.0,143.0,564.0,1001.0,5306.0,271.0,389.0,1041.0,4032.0,437.0,118.0,3043.0,159272.0,228172.0,463153.0,14829.0,8472.0,43311.0,184050.0,13030.0,229726.0,663958.0,3725.0,562.0,3458873.0,0,1,0
9604,Tamil Nadu,viluppuram,29.0,164.0,2.0,133.0,2020-05-05,2195776.0,143.0,564.0,1001.0,5306.0,271.0,389.0,1041.0,4032.0,437.0,118.0,3043.0,159272.0,228172.0,463153.0,14829.0,8472.0,43311.0,184050.0,13030.0,229726.0,663958.0,3725.0,562.0,3458873.0,0,1,0
9605,Tamil Nadu,viluppuram,29.0,169.0,2.0,138.0,2020-05-06,2195776.0,143.0,564.0,1001.0,5306.0,271.0,389.0,1041.0,4032.0,437.0,118.0,3043.0,159272.0,228172.0,463153.0,14829.0,8472.0,43311.0,184050.0,13030.0,229726.0,663958.0,3725.0,562.0,3458873.0,0,1,0
9606,Tamil Nadu,viluppuram,32.0,214.0,2.0,180.0,2020-05-07,2195776.0,143.0,564.0,1001.0,5306.0,271.0,389.0,1041.0,4032.0,437.0,118.0,3043.0,159272.0,228172.0,463153.0,14829.0,8472.0,43311.0,184050.0,13030.0,229726.0,663958.0,3725.0,562.0,3458873.0,0,1,0
9607,Tamil Nadu,viluppuram,32.0,235.0,2.0,201.0,2020-05-08,2195776.0,143.0,564.0,1001.0,5306.0,271.0,389.0,1041.0,4032.0,437.0,118.0,3043.0,159272.0,228172.0,463153.0,14829.0,8472.0,43311.0,184050.0,13030.0,229726.0,663958.0,3725.0,562.0,3458873.0,0,1,0
9608,Tamil Nadu,viluppuram,35.0,302.0,2.0,265.0,2020-05-09,2195776.0,143.0,564.0,1001.0,5306.0,271.0,389.0,1041.0,4032.0,437.0,118.0,3043.0,159272.0,228172.0,463153.0,14829.0,8472.0,43311.0,184050.0,13030.0,229726.0,663958.0,3725.0,562.0,3458873.0,0,1,0
9609,Tamil Nadu,viluppuram,42.0,308.0,2.0,264.0,2020-05-10,2195776.0,143.0,564.0,1001.0,5306.0,271.0,389.0,1041.0,4032.0,437.0,118.0,3043.0,159272.0,228172.0,463153.0,14829.0,8472.0,43311.0,184050.0,13030.0,229726.0,663958.0,3725.0,562.0,3458873.0,0,1,0
9610,Tamil Nadu,viluppuram,48.0,308.0,2.0,258.0,2020-05-11,2195776.0,143.0,564.0,1001.0,5306.0,271.0,389.0,1041.0,4032.0,437.0,118.0,3043.0,159272.0,228172.0,463153.0,14829.0,8472.0,43311.0,184050.0,13030.0,229726.0,663958.0,3725.0,562.0,3458873.0,0,1,0
9611,Tamil Nadu,viluppuram,53.0,309.0,2.0,254.0,2020-05-12,2195776.0,143.0,564.0,1001.0,5306.0,271.0,389.0,1041.0,4032.0,437.0,118.0,3043.0,159272.0,228172.0,463153.0,14829.0,8472.0,43311.0,184050.0,13030.0,229726.0,663958.0,3725.0,562.0,3458873.0,0,1,0
9612,Tamil Nadu,viluppuram,53.0,316.0,2.0,261.0,2020-05-13,2195776.0,143.0,564.0,1001.0,5306.0,271.0,389.0,1041.0,4032.0,437.0,118.0,3043.0,159272.0,228172.0,463153.0,14829.0,8472.0,43311.0,184050.0,13030.0,229726.0,663958.0,3725.0,562.0,3458873.0,0,1,0
9613,Tamil Nadu,viluppuram,53.0,316.0,2.0,261.0,2020-05-14,2195776.0,143.0,564.0,1001.0,5306.0,271.0,389.0,1041.0,4032.0,437.0,118.0,3043.0,159272.0,228172.0,463153.0,14829.0,8472.0,43311.0,184050.0,13030.0,229726.0,663958.0,3725.0,562.0,3458873.0,0,1,0
9614,Tamil Nadu,virudhunagar,0.0,19.0,0.0,19.0,2020-04-21,1398788.0,321.0,595.0,893.0,4300.0,416.0,615.0,921.0,98.0,298.0,199.0,2106.0,370942.0,235005.0,649005.0,17403.0,10219.0,37357.0,119486.0,9845.0,167506.0,453098.0,3446.0,454.0,1942288.0,0,0,1
9615,Tamil Nadu,virudhunagar,0.0,19.0,0.0,19.0,2020-04-22,1398788.0,321.0,595.0,893.0,4300.0,416.0,615.0,921.0,98.0,298.0,199.0,2106.0,370942.0,235005.0,649005.0,17403.0,10219.0,37357.0,119486.0,9845.0,167506.0,453098.0,3446.0,454.0,1942288.0,0,0,1
9616,Tamil Nadu,virudhunagar,0.0,22.0,0.0,22.0,2020-04-23,1398788.0,321.0,595.0,893.0,4300.0,416.0,615.0,921.0,98.0,298.0,199.0,2106.0,370942.0,235005.0,649005.0,17403.0,10219.0,37357.0,119486.0,9845.0,167506.0,453098.0,3446.0,454.0,1942288.0,0,0,1
9617,Tamil Nadu,virudhunagar,0.0,23.0,0.0,23.0,2020-04-24,1398788.0,321.0,595.0,893.0,4300.0,416.0,615.0,921.0,98.0,298.0,199.0,2106.0,370942.0,235005.0,649005.0,17403.0,10219.0,37357.0,119486.0,9845.0,167506.0,453098.0,3446.0,454.0,1942288.0,0,0,1
9618,Tamil Nadu,virudhunagar,0.0,25.0,0.0,25.0,2020-04-25,1398788.0,321.0,595.0,893.0,4300.0,416.0,615.0,921.0,98.0,298.0,199.0,2106.0,370942.0,235005.0,649005.0,17403.0,10219.0,37357.0,119486.0,9845.0,167506.0,453098.0,3446.0,454.0,1942288.0,0,0,1
9619,Tamil Nadu,virudhunagar,0.0,32.0,0.0,32.0,2020-04-26,1398788.0,321.0,595.0,893.0,4300.0,416.0,615.0,921.0,98.0,298.0,199.0,2106.0,370942.0,235005.0,649005.0,17403.0,10219.0,37357.0,119486.0,9845.0,167506.0,453098.0,3446.0,454.0,1942288.0,0,0,1
9620,Tamil Nadu,virudhunagar,0.0,32.0,0.0,32.0,2020-04-27,1398788.0,321.0,595.0,893.0,4300.0,416.0,615.0,921.0,98.0,298.0,199.0,2106.0,370942.0,235005.0,649005.0,17403.0,10219.0,37357.0,119486.0,9845.0,167506.0,453098.0,3446.0,454.0,1942288.0,0,0,1
9621,Tamil Nadu,virudhunagar,16.0,32.0,0.0,16.0,2020-04-28,1398788.0,321.0,595.0,893.0,4300.0,416.0,615.0,921.0,98.0,298.0,199.0,2106.0,370942.0,235005.0,649005.0,17403.0,10219.0,37357.0,119486.0,9845.0,167506.0,453098.0,3446.0,454.0,1942288.0,0,0,1
9622,Tamil Nadu,virudhunagar,16.0,32.0,0.0,16.0,2020-04-29,1398788.0,321.0,595.0,893.0,4300.0,416.0,615.0,921.0,98.0,298.0,199.0,2106.0,370942.0,235005.0,649005.0,17403.0,10219.0,37357.0,119486.0,9845.0,167506.0,453098.0,3446.0,454.0,1942288.0,0,0,1
